NCBI Gene ID	Human NCBI Gene ID	PValue	logFC
553654	84955	0.431634962	0.153022542
553658	54838	0.158152602	-0.265332468
553663		1.0	1.444326235
553667	112479	0.41126857	-0.257279568
553672	4720	0.789314126	0.072833168
553676	4248	0.003927325	0.940111898
553681	55745	0.795782767	0.067607452
553685	51167	0.476213558	0.13307262
553689	56475	0.557501413	-0.306935709
553693	125950	0.483735422	-0.145516321
553697	124402	0.60645226	0.112402876
553701	9615	0.851561025	0.197994003
553706	392465	0.630642333	0.135140384
553710		0.268955394	-0.487422068
553716	148789	0.519383248	0.218130787
553721	11102	0.038231739	-0.335454597
553725	10195	0.800108925	0.048714149
553730	83938	0.046013808	0.669882313
553736		0.501154981	-0.171759261
553743		0.774140644	0.073403063
553749		0.24598106	0.411206992
553754	29906	0.027836271	0.379841752
553760	11168	0.514398878	-0.227886195
553764	83546	0.253440209	-0.297042533
553769	7164	0.271339625	0.276424936
553774	55885	0.178672506	-0.70369414
553778	51715	0.206696971	-0.299018467
553785	57689	0.647066044	-0.077065284
553792		0.097134747	0.375672261
553798	147463	0.494050293	-0.453910861
553802	28971	0.068162517	0.506085116
553806	283991	0.248309301	0.305588358
553814	2672	0.825911543	0.19340683
553943	26103	0.12876148	-0.979058629
553949	115548	0.182592315	0.18790234
553974		0.402453126	0.808874406
553983		0.550960167	-0.229461857
554047		0.606706535	0.356399482
554091	4189	0.624998813	0.195769637
554096	79050	0.231916697	-0.289969359
554102	4082	0.056464328	-0.368620742
554108	57551	0.61409708	-0.092888312
554119	6945	0.470823868	0.115687753
554127	7280	0.491200938	-0.147074459
554131	113419	0.000895623	0.564498882
554136	6697	0.386747193	0.176485882
554140	115201	0.216837691	-0.302683895
554145		0.30093661	-0.286829327
554151	55973	0.844724767	0.055972318
554155	6232	0.43918752	0.389650497
554166		0.462939226	0.194746367
554171	5893	0.085006912	0.392336613
554200	4905	0.440866511	0.173700665
554232	2048	0.552177789	0.108425165
554270	1286	0.080168794	0.376169613
554366	63922	0.054534516	-0.389962507
554477	5209	0.712926291	0.103643779
554550		0.003937157	-0.6090122
554673	51665	0.170113624	-0.497285136
554722	6095	0.406933387	-0.450309646
554836	1407	0.994847156	0.002072986
554861	10097	0.01950984	0.37868225
554998	9601	0.116289305	-0.261458526
555174		0.872411008	-0.057867824
555184	10750	0.740326643	0.306819743
555195	26012	0.077000643	0.6860711
555214		0.124514445	0.208638038
555223	54084	0.912926269	0.036169331
555238	84108	0.776675803	-0.082269806
555247		0.915311255	0.036310768
555257	11276	0.959714692	-0.008265915
555268	65260	0.117244507	-0.469462643
555274	80045	0.678745127	0.189784217
555288	7355	0.013826303	0.407679543
555297	8428	0.417523514	0.851894973
555308	2180	0.341177952	-0.69951309
555330	55224	0.189743032	0.64232749
555344	56913	0.838099561	-0.176575506
555350	60468	0.022228508	0.432441263
555364	5914	0.800205026	0.10414032
555377		0.242228793	-0.459891806
555385	54414	0.986395005	0.007472117
555400	84318	0.990257674	-0.005849875
555423	6324	0.2362504	0.370715238
555428	340267	0.855904062	-0.038185683
555435	79747	0.117553464	0.363220826
555443	5333	0.007860232	0.456898641
555452	6872	0.769109631	0.041608366
555467	23384	0.555316927	0.097387184
555476	8036	0.346063857	0.287384678
555482	6870	0.650052088	-0.665275058
555492	54838	0.861140348	0.024119143
555504	5099	0.013165473	0.466911725
555511	118	0.053794823	0.406844945
555521	5588	0.915501133	0.035916698
555536		0.01091665	0.769401068
555553	221935	0.061982671	0.392149733
555570	54921	0.813641217	0.145476778
555580	90203	0.101733555	1.038326443
555586	29960	0.408085388	-0.445118056
555593		0.80293743	0.0512225
555601	115948	0.909174391	-0.099482427
555611	51257	0.35187458	0.277268613
555623	1373	0.200343566	-0.236429002
555630	9692	0.238854235	0.275370254
555637	284252	0.471817247	0.123312499
555645		0.038504372	-0.482930283
555655	659	0.001270175	1.207036771
555688	57526	0.618889227	-0.095762959
555701		0.15910057	0.173244765
555710	91057	0.148010677	0.524699354
555717		0.09492108	1.109104728
555733	23306	0.270659273	0.236674883
555744	79977	0.494522861	0.164343477
555764	54856	0.503167885	-0.252755499
555778	6513	0.865714599	0.083901065
555790		0.43728723	-0.211232623
555802		1.91e-05	0.972806826
555816		0.631506145	-0.415779643
555838	9704	0.000988679	-0.518720077
555846	84071	0.599562755	-0.155432058
555852		0.244555301	0.417224461
555879		0.85702504	0.195153814
555902		0.131002881	-0.666658943
555920	5305	3.33e-05	1.313394187
555929	54733	0.506556002	-0.200853593
555941	774	0.018336944	0.429311593
555951	55683	0.282612706	-0.110714008
555962		0.001169026	-1.508807465
555974	8569	0.73999003	-0.073145097
555986	55450	0.032213173	-0.47041888
555997	54987	0.783616445	-0.124761226
556013	2898	0.007134664	0.839612653
556029	1730	0.257705875	0.387139299
556054		0.7797893	0.141688286
556080	154467	0.974963401	-0.015265289
556086	64324	1.3e-05	0.531586778
556104	81873	0.650043861	0.094007841
556121	119559	0.713255406	-0.155121063
556129		1.0	-0.748640299
556137	253582	0.94717147	-0.057079523
556150	57706	0.013864715	0.306825551
556160		0.582433423	0.758894908
556172	9344	0.06386642	0.209934115
556186	64943	0.017438681	0.301621775
556198	23380	0.644008306	-0.180332749
556203	404636	0.564124034	0.126036258
556212	9149	0.174961849	-0.181690521
556229	10157	0.002207463	0.51937094
556247	55917	0.045270817	0.806026094
556258	8557	3.69e-13	4.332576192
556272	64963	0.095251103	0.442054094
556282	283537	0.182084727	0.384931771
556290		0.577270229	0.093262161
556298	79778	0.10494377	-0.357626609
556310	55915	0.927068467	-0.024077573
556322	200844	0.359030503	-0.714205588
556343	79782	0.402550963	-0.432020713
556369	114801	0.324175288	0.326232183
556379	1459	8.9e-05	-0.391410638
556385	54587	0.165849354	-0.258032584
556396		0.445812119	-0.296915251
556409	9908	0.122323285	0.261539249
556416	80209	0.447591421	-0.120009467
556426	23248	0.156692586	-0.306113408
556432	57189	0.094684243	-0.349178373
556445	27165	0.887656974	-0.100956326
556459	55785	0.845025029	0.069390452
556480	6533	0.00080108	0.948884282
556486	5414	0.030435717	-0.544324376
556495	1047	0.569386523	0.071860885
556502	133	0.481640343	0.198611599
556522	79814	0.46941306	0.320437656
556537	4897	0.014781222	0.52481442
556556	6161	0.715768239	0.238341026
556571	201973	0.367785834	0.234175369
556582	2900	0.85781817	0.072096885
556592	51594	0.497986412	0.157654805
556599		0.004729548	-0.804919477
556606		0.530895491	0.380425801
556612	647174	0.904391871	-0.078502046
556625	689	0.746838967	0.107750903
556638	10479	0.078448144	0.387834777
556648		0.000209126	-1.185369913
556657	7257	0.725936541	-0.0868309
556668		0.461734489	-0.156652715
556680	123263	0.359019431	-0.196604782
556696	57709	0.617931974	0.366750451
556703		0.007937464	0.357671872
556716		0.955486629	0.042449794
556728	53832	0.634387902	-0.151580935
556743		0.032651877	0.382077299
556752	3696	0.346622676	0.305609378
556760	164781	0.665918092	-0.145720166
556765	23142	0.21048341	-0.167911119
556780	753	2.49e-05	1.186267908
556790		0.152824177	-0.227759111
556805		0.993769185	-0.003243924
556815	25961	0.379961373	-0.523876868
556829		0.049584682	-0.533466876
556846		0.008467832	-0.382173804
556850		0.000413412	1.604046468
556856	245806	0.00030038	1.625100361
556872		0.279503666	0.24632422
556885		0.702869712	0.112583314
556903	30837	0.112854285	0.651999792
556915	7716	0.788198105	-0.102730121
556925	222546	0.747767251	-0.310654266
556936	55231	0.329615567	0.82914836
556955		0.109180072	0.950177861
556978	286753	0.041437386	0.566711754
556987		0.211038042	-0.875381842
556995	3978	0.156978303	-0.474123573
557009		0.982237919	0.033822006
557029	79949	0.372010088	0.408414853
557043		0.982989045	0.03679532
557050		0.239022044	0.682503095
557059		0.415908241	0.700774282
557063		0.029431567	1.158010364
557072	84433	0.384226616	-0.185542043
557083	254102	3.06e-05	1.373318218
557103	11338	0.02289675	-0.280158719
557112	55088	0.91206106	0.032460481
557125		0.446238859	-0.276703323
557135	124590	0.435932989	0.834928775
557148	56890	0.218733048	0.243835931
557166	130013	0.730948007	-0.143525373
557186	5832	0.9231743	0.019642994
557194	153	1.0	-1.237308649
557200	22998	0.330189415	0.231539159
557208	5527	0.395295271	-0.144208005
557221	158326	0.01974885	-0.37463835
557239	118429	0.881183417	-0.054425498
557247	84280	0.539395464	-0.141127383
557256		0.786236754	-0.136406559
557266	5813	2.17e-07	2.239535297
557275	2701	0.813393694	0.20497022
557283	64925	0.005267096	-0.300048252
557289	654429	0.702479766	0.115317458
557300	64327	0.516015513	0.180585199
557308		0.932930181	-0.050340395
557316	8633	0.34760557	0.264258007
557340	6310	0.003218559	1.20273735
557348	1351	0.825208927	0.095957171
557356	57496	0.526615788	0.145241418
557370	8575	0.618252643	0.122648083
557383	23299	0.056959508	0.564066712
557394	27201	0.962814787	-0.044461225
557421		0.203050111	0.383718633
557451	23002	0.111480147	-0.172460113
557460		0.019703394	-0.274700454
557469	80298	0.185159463	0.327542232
557483	9885	3.11e-08	2.333533816
557494	9498	0.169803313	-0.252719506
557507	84883	6.76e-05	0.710211248
557524		0.003347173	-0.641251405
557537		0.118731347	-0.414584262
557556	58512	0.026168076	0.845933053
557566		0.470946158	0.752183781
557571	22834	0.000986929	-0.384999347
557584	1184	0.944176669	0.041369446
557606	118487	0.213159218	-0.402777172
557627	5274	0.463235713	-0.20017585
557637		0.572452082	0.173961607
557648	9261	0.631259136	-0.689010929
557660		0.372017037	-0.133427379
557675		0.903236061	-0.04066539
557688	23322	0.406933387	-0.258653392
557710		0.142226874	0.413038597
557720	9986	0.029908405	1.043138187
557730	56995	0.470520484	0.06248118
557741		0.552709973	-0.488797019
557754	23264	0.728856101	-0.070170857
557762	387700	0.56436399	-0.265004255
557777	1879	0.548098033	0.170613231
557792	22898	0.856524806	0.09822227
557799	57583	0.1399225	-0.254821473
557813		0.062601398	0.657394569
557827	729665	0.694650621	-0.213715025
557836	84624	0.954069243	0.030781746
557842	54954	0.033809149	0.224407653
557849	27340	0.023826671	0.308312906
557863	57576	0.901127847	0.104819649
557879	83903	0.328793253	-0.321040622
557886	3131	0.305749422	0.236467988
557902	108	0.022228508	-0.302608016
557908	51603	0.784520426	0.06790243
557913		0.101783383	-1.223485907
557921	253982	0.175694077	-0.653952671
557931	9797	0.495603144	-0.617634146
557960	10960	0.01839933	-0.366526369
557975		0.618252643	-0.334563986
557986		0.342734543	-0.352698792
557996	26052	0.0019854	-0.627888016
558006	23426	0.45001337	-0.174782045
558013	54879	0.638926641	0.130799674
558029		0.787159373	-0.074993237
558036	4009	0.381226796	0.394952977
558045	143	0.264884992	0.252148102
558053		0.813641217	0.115160844
558069	1501	0.93491064	0.011844043
558078	124872	0.391646365	-0.750567418
558088	1374	0.916916173	0.017663693
558097	25793	0.47734435	-0.192738394
558115		0.737252983	0.16423124
558134	84065	0.998905499	0.000762497
558146	148808	0.458469642	-0.186545221
558150	26278	0.460484954	0.337263871
558156	158135	0.728942775	0.158024844
558180	729991	0.331042924	0.228725391
558186	55556	0.202899615	-0.302587024
558206	10675	0.178190612	0.185472224
558214	10723	0.891457277	-0.0472978
558224	1842	0.029380472	-0.330456598
558261	132299	0.162930117	-0.733985975
558285	3429	0.325525834	0.43574478
558292	22937	0.003454691	0.491703301
558307	55186	0.901852603	-0.025943859
558317		0.402862453	-1.485244421
558325	222662	0.155086039	-0.80412083
558333	4008	0.148343726	0.676853139
558347	475	0.215249995	0.390808474
558359	4301	0.515555629	0.22654517
558390	84446	0.931591658	-0.047003749
558396	339761	0.210149734	-0.288818469
558403	4595	0.646386545	-0.112445321
558421	79645	0.942116872	0.061588327
558431	6941	0.445517904	0.183228926
558437		0.941994891	-0.03727702
558453	115727	0.588245853	-0.140726006
558469	51559	6.99e-05	1.405933527
558477	2149	0.122976098	-0.707825127
558487	387712	0.485069971	-0.220055798
558500	92106	0.615399831	-0.093610715
558520		0.74278683	0.195047497
558528	22911	0.120903331	0.428482081
558542	83642	0.781355817	0.101137181
558551		0.051988329	-0.312555245
558563	79575	0.010300446	1.197123773
558580	4240	0.10225558	0.509861113
558601	51268	0.429156155	0.443171849
558613	51510	0.370904554	0.17927002
558626	55667	0.899424104	0.015383005
558640	64418	0.533470226	-0.326470949
558658	740	0.642393659	0.254217015
558670	80851	0.000151855	1.079517375
558681		0.164104175	1.463253103
558696	140775	0.768398634	0.038072865
558708		2.67e-06	1.768425635
558720	153562	0.880838993	-0.041682159
558729	131034	0.084514551	-0.358321243
558742		0.181679709	-0.342351474
558752	5520	0.000481201	1.042165745
558761		0.937601619	-0.02620896
558775	23410	0.035554221	0.377527016
558788		0.186524774	-0.924739221
558801	389549	0.034517731	0.390197736
558814	54801	0.737926245	-0.068944953
558820		0.689175077	0.084864541
558829		0.023294296	-0.431749943
558833	9043	0.077083235	0.544420369
558856	9117	0.058317677	0.406741129
558864	23767	7.84e-05	-0.71498602
558878	7201	2.79e-05	2.216511137
558894		0.648758717	-0.072367264
558917	51429	0.566198568	-0.116134732
558923	79728	0.437985242	-0.226972327
558933		0.346692105	0.15804651
558942	81035	0.481184799	0.089122961
558951	6996	0.110240124	0.287959681
558960	6538	0.035361967	-0.377375084
558977	55729	0.00294216	-0.328627492
558995	57406	0.821786717	-0.197545687
559007	7818	0.123869276	-0.2501537
559014		0.108247249	0.421540486
559020	5743	0.612428851	0.277460773
559035	57477	0.630131054	0.062913089
559053	54897	0.693155245	0.046399866
559069	55374	0.599883105	0.545578314
559076	8462	0.94210351	0.018600301
559084	23506	0.257406225	0.259656479
559093		0.023162553	0.99407487
559099	84749	0.293606034	0.300125185
559106	55626	0.369944339	-0.185743793
559122	3080	0.407339336	-0.247464507
559132	5475	0.038765202	0.978770535
559137		0.044322318	0.534068239
559143		0.007226677	-0.666387007
559150		0.408865908	0.173432274
559160		0.009723254	-0.686382894
559169	84954	0.049612627	-0.43459765
559197	8786	0.692878597	0.171510424
559212	2632	0.355148117	0.16485837
559225	23511	0.004975077	-0.374762224
559236		0.930853973	-0.032089718
559247		0.9150736	-0.057148405
559268	57835	0.285674516	-0.535510387
559280	6936	0.057210797	-0.278280486
559291	79895	0.304745854	0.297813806
559298	954	0.407670355	0.282095026
559304		0.004757185	0.739562934
559315	5731	0.447033409	0.248475171
559332	5158	0.93334182	0.051422771
559339	738	0.572819053	0.120458191
559345	57217	0.504302728	0.454272862
559349	56062	0.9150736	0.034751001
559358	10675	0.200348123	-0.185709774
559366	120892	0.634729305	0.106833655
559380	166348	0.289983793	-0.170088564
559395	56301	0.854376499	0.09948349
559409	79080	0.199311643	-0.470551105
559419		0.769109631	0.116146964
559428	4921	0.162161517	-0.402435501
559440	114134	0.055155851	-0.337028972
559447		0.002602039	0.553759381
559455	161725	0.909850368	0.045979646
559470	91442	0.29363267	-0.345924548
559488	9061	0.128687591	-0.210818014
559502	4360	0.097595148	0.44444104
559516		0.137868737	-0.193559342
559524	84867	0.013076194	0.690688295
559535	1763	0.703216676	-0.208275923
559552	286097	0.036579549	0.458387097
559562		0.002304861	0.361278294
559570	4335	0.420369681	0.110337213
559583	81627	0.78700205	-0.05027812
559610	3430	0.962814787	-0.030294111
559618		0.96410948	0.011810806
559634	23327	0.609057687	-0.052919002
559639	9655	0.227084117	1.055219882
559653	6499	0.191726247	-0.215198823
559665	8243	0.24867487	0.465361847
559679	5795	0.273039674	0.250378772
559693	2559	0.860968083	-0.143583353
559705		0.132442999	0.436106885
559717	392862	0.146510979	-0.536603973
559732	148014	0.683656653	0.164292538
559742	10042	0.112108973	0.338973876
559752	5002	2.93e-06	0.753130352
559771		0.921849328	0.030842717
559784	51421	0.015207298	0.410011867
559790		0.032448717	-0.822893094
559800	79642	0.022303812	-0.370167298
559805	27433	0.060060691	0.448291617
559811	80267	0.408899822	-0.086756582
559822		0.24598106	0.461561266
559839		0.142232471	-0.307427092
559851		0.909347097	-0.054990104
559866	60412	0.32440843	-0.205389592
559878	219333	0.036450029	0.239512775
559897	51015	0.038898839	0.576769463
559908	55205	0.515695893	0.227867598
559921	10481	0.277516784	0.297961966
559941	64283	0.777745111	-0.075751257
559958	978	0.401044527	0.392082245
559970	100129924	0.009563643	0.570013463
559987		0.209233182	0.549680098
560000	1374	0.916462145	-0.023452162
560014		0.761775594	0.058850189
560024	146802	0.695992489	-0.195297607
560033	826	0.027899655	0.378297047
560056	619279	0.595090757	0.324996172
560064	9911	0.79878328	-0.053050129
560088		0.57802862	0.326381806
560100	136	0.000281627	1.255775462
560126	4669	0.536057654	-0.133427262
560139	80774	0.854481872	0.03351243
560147	9814	0.179833967	-0.21848012
560168		0.420781829	0.088628377
560194	2931	0.050988727	-0.311634322
560212	7156	0.752814116	0.068942577
560225		0.299395804	0.386716812
560238		0.951058312	0.13603117
560253	91647	0.388518899	-0.223023033
560267	9568	0.012449546	0.982645262
560275	81788	0.579839992	0.142900516
560289		7.68e-05	1.237049824
560300	7707	0.000963286	0.49439904
560313	8450	0.382909431	0.07559512
