ZFIN ID	Human NCBI Gene ID
ZDB-GENE-050823-7	387509
ZDB-GENE-050824-1	131890
ZDB-GENE-050828-1	55967
ZDB-GENE-050904-1	166348
ZDB-GENE-050904-3	6503
ZDB-GENE-050904-4	5567
ZDB-GENE-050904-6	4351
ZDB-GENE-050907-1	1154
ZDB-GENE-050909-1	3588
ZDB-GENE-050912-1	55187
ZDB-GENE-050912-2	6490
ZDB-GENE-050913-1	143884
ZDB-GENE-050913-10	388552
ZDB-GENE-050913-100	64902
ZDB-GENE-050913-103	1877
ZDB-GENE-050913-105	84735
ZDB-GENE-050913-106	5957
ZDB-GENE-050913-108	414149
ZDB-GENE-050913-109	89927
ZDB-GENE-050913-110	79720
ZDB-GENE-050913-111	10272
ZDB-GENE-050913-112	119032
ZDB-GENE-050913-113	55586
ZDB-GENE-050913-114	55506
ZDB-GENE-050913-117	1312
ZDB-GENE-050913-119	3268
ZDB-GENE-050913-12	123
ZDB-GENE-050913-120	5684
ZDB-GENE-050913-122	116151
ZDB-GENE-050913-123	79977
ZDB-GENE-050913-125	114926
ZDB-GENE-050913-126	115286
ZDB-GENE-050913-127	1610
ZDB-GENE-050913-128	152559
ZDB-GENE-050913-129	91543
ZDB-GENE-050913-131	6727
ZDB-GENE-050913-133	146712
ZDB-GENE-050913-135	55224
ZDB-GENE-050913-137	85439
ZDB-GENE-050913-138	2030
ZDB-GENE-050913-140	79157
ZDB-GENE-050913-144	23381
ZDB-GENE-050913-145	161823
ZDB-GENE-050913-146	818
ZDB-GENE-050913-15	84649
ZDB-GENE-050913-151	124930
ZDB-GENE-050913-152	58533
ZDB-GENE-050913-153	343472
ZDB-GENE-050913-155	22863
ZDB-GENE-050913-156	157570
ZDB-GENE-050913-158	10678
ZDB-GENE-050913-18	79783
ZDB-GENE-050913-20	374946
ZDB-GENE-050913-22	128408
ZDB-GENE-050913-24	715
ZDB-GENE-050913-25	51475
ZDB-GENE-050913-26	83548
ZDB-GENE-050913-27	146395
ZDB-GENE-050913-28	84232
ZDB-GENE-050913-30	8725
ZDB-GENE-050913-31	8193
ZDB-GENE-050913-32	10811
ZDB-GENE-050913-33	56172
ZDB-GENE-050913-35	29993
ZDB-GENE-050913-36	60496
ZDB-GENE-050913-37	54664
ZDB-GENE-050913-38	245806
ZDB-GENE-050913-39	55616
ZDB-GENE-050913-4	10750
ZDB-GENE-050913-40	113178
ZDB-GENE-050913-41	6303
ZDB-GENE-050913-42	64146
ZDB-GENE-050913-43	55129
ZDB-GENE-050913-44	3422
ZDB-GENE-050913-45	28966
ZDB-GENE-050913-46	5873
ZDB-GENE-050913-47	9709
ZDB-GENE-050913-49	84312
ZDB-GENE-050913-50	200035
ZDB-GENE-050913-51	2014
ZDB-GENE-050913-54	84318
ZDB-GENE-050913-55	80725
ZDB-GENE-050913-57	23551
ZDB-GENE-050913-58	9529
ZDB-GENE-050913-59	65080
ZDB-GENE-050913-60	27433
ZDB-GENE-050913-61	54820
ZDB-GENE-050913-62	80019
ZDB-GENE-050913-63	84460
ZDB-GENE-050913-65	80028
ZDB-GENE-050913-66	9108
ZDB-GENE-050913-67	8079
ZDB-GENE-050913-68	25793
ZDB-GENE-050913-69	26994
ZDB-GENE-050913-70	123096
ZDB-GENE-050913-71	121665
ZDB-GENE-050913-73	51599
ZDB-GENE-050913-74	64859
ZDB-GENE-050913-75	57222
ZDB-GENE-050913-76	134265
ZDB-GENE-050913-77	285761
ZDB-GENE-050913-79	92960
ZDB-GENE-050913-8	84679
ZDB-GENE-050913-80	7257
ZDB-GENE-050913-81	84984
ZDB-GENE-050913-82	6642
ZDB-GENE-050913-83	7095
ZDB-GENE-050913-84	1785
ZDB-GENE-050913-85	5229
ZDB-GENE-050913-86	8884
ZDB-GENE-050913-88	22924
ZDB-GENE-050913-89	79618
ZDB-GENE-050913-90	187
ZDB-GENE-050913-92	27338
ZDB-GENE-050913-93	28952
ZDB-GENE-050913-94	51026
ZDB-GENE-050913-95	6432
ZDB-GENE-050913-97	166968
ZDB-GENE-050913-98	6295
ZDB-GENE-050913-99	83741
ZDB-GENE-050916-1	131377
ZDB-GENE-050916-2	3815
ZDB-GENE-050920-1	1404
ZDB-GENE-050922-1	196
ZDB-GENE-050923-1	84552
ZDB-GENE-050927-1	90441
ZDB-GENE-050928-1	4804
ZDB-GENE-050930-1	23413
ZDB-GENE-051005-1	6489
ZDB-GENE-051005-2	4734
ZDB-GENE-051009-1	51645
ZDB-GENE-051010-1	3549
ZDB-GENE-051012-1	596
ZDB-GENE-051014-1	6610
ZDB-GENE-051018-1	57491
ZDB-GENE-051018-2	57491
ZDB-GENE-051019-1	3589
ZDB-GENE-051019-2	3589
ZDB-GENE-051023-10	10101
ZDB-GENE-051023-15	51531
ZDB-GENE-051023-3	25912
ZDB-GENE-051023-5	116729
ZDB-GENE-051023-6	11309
ZDB-GENE-051023-7	7311
ZDB-GENE-051023-8	347
ZDB-GENE-051030-102	7335
ZDB-GENE-051030-120	6905
ZDB-GENE-051030-123	56934
ZDB-GENE-051030-126	10105
ZDB-GENE-051030-21	6473
ZDB-GENE-051030-24	285672
ZDB-GENE-051030-30	84298
ZDB-GENE-051030-36	60673
ZDB-GENE-051030-42	8667
ZDB-GENE-051030-45	114786
ZDB-GENE-051030-48	11065
ZDB-GENE-051030-57	23632
ZDB-GENE-051030-63	54957
ZDB-GENE-051030-69	65979
ZDB-GENE-051030-72	83734
ZDB-GENE-051030-81	3151
ZDB-GENE-051030-93	7388
ZDB-GENE-051030-96	347862
ZDB-GENE-051030-97	2593
ZDB-GENE-051030-98	3429
ZDB-GENE-051030-99	132001
ZDB-GENE-051031-1	3674
ZDB-GENE-051101-1	25937
ZDB-GENE-051101-2	6522
ZDB-GENE-051102-1	4868
ZDB-GENE-051102-2	7827
ZDB-GENE-051107-10	51554
ZDB-GENE-051107-16	192669
ZDB-GENE-051107-8	8202
ZDB-GENE-051108-1	3156
ZDB-GENE-051111-1	3586
ZDB-GENE-051113-100	201973
ZDB-GENE-051113-108	64789
ZDB-GENE-051113-112	8645
ZDB-GENE-051113-116	80223
ZDB-GENE-051113-120	80212
ZDB-GENE-051113-124	149069
ZDB-GENE-051113-128	4534
ZDB-GENE-051113-132	8881
ZDB-GENE-051113-136	23597
ZDB-GENE-051113-140	26580
ZDB-GENE-051113-144	284417
ZDB-GENE-051113-152	3257
ZDB-GENE-051113-156	83473
ZDB-GENE-051113-160	5886
ZDB-GENE-051113-168	55204
ZDB-GENE-051113-196	199221
ZDB-GENE-051113-208	3400
ZDB-GENE-051113-228	51149
ZDB-GENE-051113-236	149420
ZDB-GENE-051113-256	4668
ZDB-GENE-051113-260	9290
ZDB-GENE-051113-264	9270
ZDB-GENE-051113-268	8403
ZDB-GENE-051113-272	57179
ZDB-GENE-051113-276	6146
ZDB-GENE-051113-296	55184
ZDB-GENE-051113-300	6738
ZDB-GENE-051113-312	90809
ZDB-GENE-051113-320	23043
ZDB-GENE-051113-336	343702
ZDB-GENE-051113-340	9253
ZDB-GENE-051113-60	6709
ZDB-GENE-051113-64	6929
ZDB-GENE-051113-72	815
ZDB-GENE-051113-88	6943
ZDB-GENE-051113-96	50487
ZDB-GENE-051118-1	55733
ZDB-GENE-051118-2	23327
ZDB-GENE-051120-102	148811
ZDB-GENE-051120-105	80727
ZDB-GENE-051120-111	80273
ZDB-GENE-051120-114	50804
ZDB-GENE-051120-117	5602
ZDB-GENE-051120-126	3148
ZDB-GENE-051120-129	221421
ZDB-GENE-051120-138	64754
ZDB-GENE-051120-141	51605
ZDB-GENE-051120-147	2817
ZDB-GENE-051120-153	64747
ZDB-GENE-051120-165	5002
ZDB-GENE-051120-168	5522
ZDB-GENE-051120-174	9793
ZDB-GENE-051120-177	84364
ZDB-GENE-051120-180	6877
ZDB-GENE-051120-21	29997
ZDB-GENE-051120-24	56983
ZDB-GENE-051120-39	23531
ZDB-GENE-051120-45	6643
ZDB-GENE-051120-48	9468
ZDB-GENE-051120-51	5210
ZDB-GENE-051120-54	84945
ZDB-GENE-051120-57	79729
ZDB-GENE-051120-63	93517
ZDB-GENE-051120-69	3776
ZDB-GENE-051120-72	60678
ZDB-GENE-051120-75	7046
ZDB-GENE-051120-78	3790
ZDB-GENE-051120-81	55336
ZDB-GENE-051120-87	5414
ZDB-GENE-051120-90	5498
ZDB-GENE-051120-93	253769
ZDB-GENE-051120-96	89941
ZDB-GENE-051120-99	9170
ZDB-GENE-051127-19	55258
ZDB-GENE-051127-23	54928
ZDB-GENE-051127-25	9051
ZDB-GENE-051127-27	283726
ZDB-GENE-051127-33	85007
ZDB-GENE-051127-37	26027
ZDB-GENE-051127-39	88
ZDB-GENE-051127-43	8082
ZDB-GENE-051127-47	221035
ZDB-GENE-051127-49	6854
ZDB-GENE-051127-5	9056
ZDB-GENE-051128-1	8473
ZDB-GENE-051128-2	9647
ZDB-GENE-051129-1	7476
ZDB-GENE-051129-2	7818
ZDB-GENE-051130-1	521
ZDB-GENE-051201-1	6329
ZDB-GENE-051201-2	6329
ZDB-GENE-051202-1	2902
ZDB-GENE-051202-2	2902
ZDB-GENE-051205-1	3658
ZDB-GENE-051213-1	6007
ZDB-GENE-051220-1	9355
ZDB-GENE-051227-1	779
ZDB-GENE-051230-1	1463
ZDB-GENE-060110-1	26281
ZDB-GENE-060110-3	6546
ZDB-GENE-060113-1	92129
ZDB-GENE-060113-2	134701
ZDB-GENE-060113-3	53820
ZDB-GENE-060117-1	57528
ZDB-GENE-060117-2	57528
ZDB-GENE-060117-3	386617
ZDB-GENE-060117-4	115207
ZDB-GENE-060117-5	26281
ZDB-GENE-060118-1	284217
ZDB-GENE-060118-2	56751
ZDB-GENE-060119-1	3908
ZDB-GENE-060124-1	3982
ZDB-GENE-060125-1	9968
ZDB-GENE-060125-2	9475
ZDB-GENE-060126-1	582
ZDB-GENE-060126-2	585
ZDB-GENE-060126-7	405
ZDB-GENE-060130-1	1415
ZDB-GENE-060130-104	27295
ZDB-GENE-060130-108	54897
ZDB-GENE-060130-125	10803
ZDB-GENE-060130-140	4089
ZDB-GENE-060130-154	10747
ZDB-GENE-060130-169	5195
ZDB-GENE-060130-18	57512
ZDB-GENE-060130-180	26115
ZDB-GENE-060130-2	1417
ZDB-GENE-060130-237	23281
ZDB-GENE-060130-250	114131
ZDB-GENE-060130-3	55891
ZDB-GENE-060130-38	2833
ZDB-GENE-060130-4	23414
ZDB-GENE-060130-5	23414
ZDB-GENE-060130-56	11007
ZDB-GENE-060130-6	8404
ZDB-GENE-060130-74	9732
ZDB-GENE-060130-85	22904
ZDB-GENE-060131-1	367
ZDB-GENE-060201-1	498
ZDB-GENE-060201-2	165829
ZDB-GENE-060201-3	84340
ZDB-GENE-060201-4	3998
ZDB-GENE-060201-5	2912
ZDB-GENE-060208-1	2916
ZDB-GENE-060208-2	80835
ZDB-GENE-060208-3	79140
ZDB-GENE-060209-2	51458
ZDB-GENE-060209-3	50616
ZDB-GENE-060209-4	55801
ZDB-GENE-060210-1	3458
ZDB-GENE-060210-2	925
ZDB-GENE-060213-1	57484
ZDB-GENE-060213-2	3600
ZDB-GENE-060215-1	434
ZDB-GENE-060215-2	5697
ZDB-GENE-060216-2	4693
ZDB-GENE-060216-3	83983
ZDB-GENE-060216-4	5338
ZDB-GENE-060217-1	9211
ZDB-GENE-060217-2	55203
ZDB-GENE-060217-3	55203
ZDB-GENE-060217-4	203190
ZDB-GENE-060221-1	112
ZDB-GENE-060221-2	784
ZDB-GENE-060222-1	5734
ZDB-GENE-060222-2	6518
ZDB-GENE-060223-1	8839
ZDB-GENE-060223-2	8085
ZDB-GENE-060224-1	220988
ZDB-GENE-060224-2	10393
ZDB-GENE-060224-3	10699
ZDB-GENE-060227-1	131377
ZDB-GENE-060227-2	9117
ZDB-GENE-060228-1	219402
ZDB-GENE-060228-2	222484
ZDB-GENE-060228-3	219333
ZDB-GENE-060228-4	51046
ZDB-GENE-060228-5	22866
ZDB-GENE-060228-6	8029
ZDB-GENE-060228-7	399
ZDB-GENE-060301-1	124093
ZDB-GENE-060302-1	283659
ZDB-GENE-060302-2	5324
ZDB-GENE-060302-3	6642
ZDB-GENE-060303-1	5428
ZDB-GENE-060303-4	90019
ZDB-GENE-060303-5	49855
ZDB-GENE-060306-1	79664
ZDB-GENE-060306-2	6095
ZDB-GENE-060306-3	2188
ZDB-GENE-060307-1	79868
ZDB-GENE-060308-1	3764
ZDB-GENE-060308-2	3767
ZDB-GENE-060310-1	5452
ZDB-GENE-060310-2	5452
ZDB-GENE-060312-11	5355
ZDB-GENE-060312-14	55251
ZDB-GENE-060312-15	57412
ZDB-GENE-060312-17	55301
ZDB-GENE-060312-18	387787
ZDB-GENE-060312-23	338599
ZDB-GENE-060312-25	57103
ZDB-GENE-060312-26	51557
ZDB-GENE-060312-28	29015
ZDB-GENE-060312-30	160622
ZDB-GENE-060312-32	60314
ZDB-GENE-060312-33	25839
ZDB-GENE-060312-35	55599
ZDB-GENE-060312-37	84675
ZDB-GENE-060312-41	10083
ZDB-GENE-060312-42	3373
ZDB-GENE-060312-43	221662
ZDB-GENE-060312-44	4747
ZDB-GENE-060312-45	5879
ZDB-GENE-060312-46	51000
ZDB-GENE-060312-5	3631
ZDB-GENE-060312-7	26298
ZDB-GENE-060312-9	1805
ZDB-GENE-060313-2	9762
ZDB-GENE-060314-1	6532
ZDB-GENE-060314-2	6532
ZDB-GENE-060314-3	55334
ZDB-GENE-060315-1	201266
ZDB-GENE-060315-10	169026
ZDB-GENE-060315-2	23516
ZDB-GENE-060315-3	285888
ZDB-GENE-060315-4	10330
ZDB-GENE-060315-5	245812
ZDB-GENE-060315-7	27289
ZDB-GENE-060315-8	55630
ZDB-GENE-060315-9	29985
ZDB-GENE-060321-1	6482
ZDB-GENE-060321-2	6482
ZDB-GENE-060322-1	8869
ZDB-GENE-060322-10	7903
ZDB-GENE-060322-11	8874
ZDB-GENE-060322-3	6480
ZDB-GENE-060322-4	84620
ZDB-GENE-060322-5	6656
ZDB-GENE-060322-6	27090
ZDB-GENE-060322-7	30815
ZDB-GENE-060322-8	29906
ZDB-GENE-060322-9	338596
ZDB-GENE-060323-1	2794
ZDB-GENE-060323-2	780
ZDB-GENE-060324-2	6941
ZDB-GENE-060328-1	84060
ZDB-GENE-060328-2	57167
ZDB-GENE-060328-3	7474
ZDB-GENE-060328-4	55799
ZDB-GENE-060331-105	6161
ZDB-GENE-060331-113	29095
ZDB-GENE-060331-121	6160
ZDB-GENE-060331-129	28974
ZDB-GENE-060331-137	4633
ZDB-GENE-060331-57	3959
ZDB-GENE-060331-65	51065
ZDB-GENE-060331-89	9535
ZDB-GENE-060331-93	11144
ZDB-GENE-060331-95	6253
ZDB-GENE-060331-97	26292
ZDB-GENE-060404-6	57706
ZDB-GENE-060405-1	9054
ZDB-GENE-060407-1	84964
ZDB-GENE-060417-1	5173
ZDB-GENE-060418-2	25956
ZDB-GENE-060419-1	23133
ZDB-GENE-060420-1	6253
ZDB-GENE-060420-3	64582
ZDB-GENE-060421-1	4352
ZDB-GENE-060421-2603	11045
ZDB-GENE-060421-2654	7130
ZDB-GENE-060421-2705	25830
ZDB-GENE-060421-2756	10458
ZDB-GENE-060421-2807	7982
ZDB-GENE-060421-2909	10436
ZDB-GENE-060421-3113	285362
ZDB-GENE-060421-3368	84260
ZDB-GENE-060421-3470	201163
ZDB-GENE-060421-3623	5307
ZDB-GENE-060421-3878	3189
ZDB-GENE-060421-4031	3659
ZDB-GENE-060421-4286	388650
ZDB-GENE-060421-4337	5376
ZDB-GENE-060421-4388	3621
ZDB-GENE-060421-4490	113278
ZDB-GENE-060421-4643	53335
ZDB-GENE-060421-4694	51066
ZDB-GENE-060421-4796	9555
ZDB-GENE-060421-4898	9985
ZDB-GENE-060421-4949	5429
ZDB-GENE-060421-5000	4784
ZDB-GENE-060421-5102	137964
ZDB-GENE-060421-5153	653121
ZDB-GENE-060421-5612	54898
ZDB-GENE-060421-5714	55010
ZDB-GENE-060421-5918	155368
ZDB-GENE-060421-6122	79648
ZDB-GENE-060421-6224	389668
ZDB-GENE-060421-6479	2582
ZDB-GENE-060421-6581	285613
ZDB-GENE-060421-6683	10677
ZDB-GENE-060421-6734	27199
ZDB-GENE-060421-6887	165679
ZDB-GENE-060421-6938	53632
ZDB-GENE-060421-6989	221927
ZDB-GENE-060421-7091	26269
ZDB-GENE-060421-7142	4298
ZDB-GENE-060421-7193	65061
ZDB-GENE-060421-7244	8997
ZDB-GENE-060421-7346	2158
ZDB-GENE-060421-7448	83875
ZDB-GENE-060421-7601	571
ZDB-GENE-060421-7652	24146
ZDB-GENE-060421-7754	9108
ZDB-GENE-060421-7907	785
ZDB-GENE-060421-7958	1600
ZDB-GENE-060421-8162	112942
ZDB-GENE-060421-8213	3604
ZDB-GENE-060421-8315	54520
ZDB-GENE-060422-1	8650
ZDB-GENE-060424-1	9063
ZDB-GENE-060427-1	9136
ZDB-GENE-060427-2	1033
ZDB-GENE-060427-3	8823
ZDB-GENE-060427-4	79691
ZDB-GENE-060427-5	4920
ZDB-GENE-060428-1	22954
ZDB-GENE-060428-2	148398
ZDB-GENE-060429-1	5424
ZDB-GENE-060502-1	65980
ZDB-GENE-060502-2	85365
ZDB-GENE-060503-100	57451
ZDB-GENE-060503-102	339448
ZDB-GENE-060503-103	3597
ZDB-GENE-060503-104	26005
ZDB-GENE-060503-106	10457
ZDB-GENE-060503-11	90693
ZDB-GENE-060503-110	79932
ZDB-GENE-060503-114	57463
ZDB-GENE-060503-115	79917
ZDB-GENE-060503-122	22908
ZDB-GENE-060503-124	11249
ZDB-GENE-060503-135	253012
ZDB-GENE-060503-136	6892
ZDB-GENE-060503-14	2260
ZDB-GENE-060503-140	1295
ZDB-GENE-060503-150	7286
ZDB-GENE-060503-153	9663
ZDB-GENE-060503-154	22901
ZDB-GENE-060503-156	54467
ZDB-GENE-060503-16	163486
ZDB-GENE-060503-160	105
ZDB-GENE-060503-166	6857
ZDB-GENE-060503-169	51133
ZDB-GENE-060503-172	7412
ZDB-GENE-060503-179	25930
ZDB-GENE-060503-180	25814
ZDB-GENE-060503-181	2029
ZDB-GENE-060503-182	169200
ZDB-GENE-060503-186	1944
ZDB-GENE-060503-19	51335
ZDB-GENE-060503-190	79927
ZDB-GENE-060503-191	9187
ZDB-GENE-060503-192	401474
ZDB-GENE-060503-193	57657
ZDB-GENE-060503-194	9658
ZDB-GENE-060503-195	9731
ZDB-GENE-060503-196	139818
ZDB-GENE-060503-197	89849
ZDB-GENE-060503-199	92106
ZDB-GENE-060503-2	23072
ZDB-GENE-060503-202	347148
ZDB-GENE-060503-204	131096
ZDB-GENE-060503-207	8850
ZDB-GENE-060503-215	56995
ZDB-GENE-060503-218	79187
ZDB-GENE-060503-219	3385
ZDB-GENE-060503-22	55700
ZDB-GENE-060503-223	5885
ZDB-GENE-060503-229	257415
ZDB-GENE-060503-231	10536
ZDB-GENE-060503-232	10076
ZDB-GENE-060503-233	1603
ZDB-GENE-060503-234	80737
ZDB-GENE-060503-240	64129
ZDB-GENE-060503-243	404037
ZDB-GENE-060503-244	9898
ZDB-GENE-060503-246	3720
ZDB-GENE-060503-247	84034
ZDB-GENE-060503-252	84465
ZDB-GENE-060503-263	5791
ZDB-GENE-060503-266	9213
ZDB-GENE-060503-27	221527
ZDB-GENE-060503-271	9644
ZDB-GENE-060503-273	6599
ZDB-GENE-060503-274	58513
ZDB-GENE-060503-275	339398
ZDB-GENE-060503-278	338645
ZDB-GENE-060503-281	127544
ZDB-GENE-060503-285	10260
ZDB-GENE-060503-286	1012
ZDB-GENE-060503-288	57549
ZDB-GENE-060503-289	57470
ZDB-GENE-060503-290	2587
ZDB-GENE-060503-291	284403
ZDB-GENE-060503-292	6993
ZDB-GENE-060503-293	23180
ZDB-GENE-060503-297	54802
ZDB-GENE-060503-3	10526
ZDB-GENE-060503-301	260425
ZDB-GENE-060503-303	399474
ZDB-GENE-060503-307	51440
ZDB-GENE-060503-309	57583
ZDB-GENE-060503-31	729956
ZDB-GENE-060503-310	80851
ZDB-GENE-060503-315	127833
ZDB-GENE-060503-319	23174
ZDB-GENE-060503-321	64434
ZDB-GENE-060503-322	58509
ZDB-GENE-060503-324	8911
ZDB-GENE-060503-325	55610
ZDB-GENE-060503-329	64921
ZDB-GENE-060503-333	1180
ZDB-GENE-060503-334	7204
ZDB-GENE-060503-338	53345
ZDB-GENE-060503-339	80115
ZDB-GENE-060503-341	84444
ZDB-GENE-060503-342	9750
ZDB-GENE-060503-343	23557
ZDB-GENE-060503-348	23355
ZDB-GENE-060503-35	10691
ZDB-GENE-060503-350	170954
ZDB-GENE-060503-351	1307
ZDB-GENE-060503-355	79738
ZDB-GENE-060503-358	9895
ZDB-GENE-060503-361	4921
ZDB-GENE-060503-362	9213
ZDB-GENE-060503-363	64218
ZDB-GENE-060503-366	10085
ZDB-GENE-060503-368	10675
ZDB-GENE-060503-369	85358
ZDB-GENE-060503-370	8831
ZDB-GENE-060503-371	81609
ZDB-GENE-060503-372	5075
ZDB-GENE-060503-374	64744
ZDB-GENE-060503-376	9757
ZDB-GENE-060503-38	7980
ZDB-GENE-060503-381	57715
ZDB-GENE-060503-382	7201
ZDB-GENE-060503-384	148
ZDB-GENE-060503-387	56246
ZDB-GENE-060503-388	54812
ZDB-GENE-060503-390	5274
ZDB-GENE-060503-393	57648
ZDB-GENE-060503-397	3780
ZDB-GENE-060503-398	23007
ZDB-GENE-060503-399	29967
ZDB-GENE-060503-400	154214
ZDB-GENE-060503-404	4597
ZDB-GENE-060503-408	257397
ZDB-GENE-060503-413	58512
ZDB-GENE-060503-414	642658
ZDB-GENE-060503-415	57338
ZDB-GENE-060503-416	246213
ZDB-GENE-060503-418	25900
ZDB-GENE-060503-420	799
ZDB-GENE-060503-421	113510
ZDB-GENE-060503-427	131034
ZDB-GENE-060503-428	55359
ZDB-GENE-060503-431	115572
ZDB-GENE-060503-433	51177
ZDB-GENE-060503-437	55856
ZDB-GENE-060503-438	23366
ZDB-GENE-060503-439	84958
ZDB-GENE-060503-440	59285
ZDB-GENE-060503-443	285382
ZDB-GENE-060503-445	11270
ZDB-GENE-060503-452	192669
ZDB-GENE-060503-458	26191
ZDB-GENE-060503-46	84873
ZDB-GENE-060503-462	10818
ZDB-GENE-060503-463	222553
ZDB-GENE-060503-466	80128
ZDB-GENE-060503-47	8496
ZDB-GENE-060503-471	79864
ZDB-GENE-060503-472	56261
ZDB-GENE-060503-475	93035
ZDB-GENE-060503-478	440279
ZDB-GENE-060503-482	887
ZDB-GENE-060503-488	1296
ZDB-GENE-060503-489	2827
ZDB-GENE-060503-491	823
ZDB-GENE-060503-492	221895
ZDB-GENE-060503-496	441381
ZDB-GENE-060503-499	9149
ZDB-GENE-060503-5	2550
ZDB-GENE-060503-507	8727
ZDB-GENE-060503-508	220136
ZDB-GENE-060503-511	149175
ZDB-GENE-060503-519	283358
ZDB-GENE-060503-520	28990
ZDB-GENE-060503-525	55250
ZDB-GENE-060503-526	11311
ZDB-GENE-060503-530	5792
ZDB-GENE-060503-536	10644
ZDB-GENE-060503-538	84283
ZDB-GENE-060503-539	4881
ZDB-GENE-060503-54	645191
ZDB-GENE-060503-544	5172
ZDB-GENE-060503-545	6550
ZDB-GENE-060503-55	83608
ZDB-GENE-060503-554	3623
ZDB-GENE-060503-558	57037
ZDB-GENE-060503-559	134121
ZDB-GENE-060503-562	64005
ZDB-GENE-060503-57	89872
ZDB-GENE-060503-573	576
ZDB-GENE-060503-575	57176
ZDB-GENE-060503-581	641649
ZDB-GENE-060503-583	374868
ZDB-GENE-060503-584	27245
ZDB-GENE-060503-585	6528
ZDB-GENE-060503-586	55824
ZDB-GENE-060503-587	8887
ZDB-GENE-060503-592	4758
ZDB-GENE-060503-6	85477
ZDB-GENE-060503-60	51510
ZDB-GENE-060503-602	54942
ZDB-GENE-060503-603	5350
ZDB-GENE-060503-604	6324
ZDB-GENE-060503-607	340348
ZDB-GENE-060503-608	27246
ZDB-GENE-060503-609	51023
ZDB-GENE-060503-611	84752
ZDB-GENE-060503-615	27032
ZDB-GENE-060503-616	9715
ZDB-GENE-060503-62	57101
ZDB-GENE-060503-620	9568
ZDB-GENE-060503-626	84987
ZDB-GENE-060503-627	54205
ZDB-GENE-060503-632	10867
ZDB-GENE-060503-633	80206
ZDB-GENE-060503-634	65123
ZDB-GENE-060503-638	81831
ZDB-GENE-060503-64	2262
ZDB-GENE-060503-640	6550
ZDB-GENE-060503-645	23066
ZDB-GENE-060503-649	23363
ZDB-GENE-060503-653	25928
ZDB-GENE-060503-655	57459
ZDB-GENE-060503-656	133957
ZDB-GENE-060503-660	55607
ZDB-GENE-060503-662	4285
ZDB-GENE-060503-664	23030
ZDB-GENE-060503-667	340419
ZDB-GENE-060503-671	54587
ZDB-GENE-060503-672	9202
ZDB-GENE-060503-674	10899
ZDB-GENE-060503-675	56915
ZDB-GENE-060503-677	4772
ZDB-GENE-060503-680	7163
ZDB-GENE-060503-681	5511
ZDB-GENE-060503-686	80863
ZDB-GENE-060503-688	57655
ZDB-GENE-060503-69	108
ZDB-GENE-060503-693	4016
ZDB-GENE-060503-694	54542
ZDB-GENE-060503-699	80725
ZDB-GENE-060503-700	23152
ZDB-GENE-060503-704	79695
ZDB-GENE-060503-705	80262
ZDB-GENE-060503-709	221981
ZDB-GENE-060503-710	11213
ZDB-GENE-060503-715	261734
ZDB-GENE-060503-719	79977
ZDB-GENE-060503-723	55036
ZDB-GENE-060503-725	57053
ZDB-GENE-060503-728	54856
ZDB-GENE-060503-729	22997
ZDB-GENE-060503-732	283847
ZDB-GENE-060503-734	3991
ZDB-GENE-060503-736	29850
ZDB-GENE-060503-737	340359
ZDB-GENE-060503-738	152189
ZDB-GENE-060503-743	81704
ZDB-GENE-060503-747	81493
ZDB-GENE-060503-749	4034
ZDB-GENE-060503-750	6713
ZDB-GENE-060503-754	5166
ZDB-GENE-060503-756	4958
ZDB-GENE-060503-757	112398
ZDB-GENE-060503-759	6310
ZDB-GENE-060503-762	9308
ZDB-GENE-060503-766	57449
ZDB-GENE-060503-768	254048
ZDB-GENE-060503-773	3749
ZDB-GENE-060503-774	1907
ZDB-GENE-060503-775	619279
ZDB-GENE-060503-776	100132074
ZDB-GENE-060503-777	128077
ZDB-GENE-060503-785	388564
ZDB-GENE-060503-786	1021
ZDB-GENE-060503-788	9783
ZDB-GENE-060503-789	93035
ZDB-GENE-060503-79	149041
ZDB-GENE-060503-794	7399
ZDB-GENE-060503-796	2931
ZDB-GENE-060503-802	1628
ZDB-GENE-060503-803	79934
ZDB-GENE-060503-81	149428
ZDB-GENE-060503-810	56913
ZDB-GENE-060503-811	57662
ZDB-GENE-060503-814	59284
ZDB-GENE-060503-816	79611
ZDB-GENE-060503-820	391
ZDB-GENE-060503-821	64979
ZDB-GENE-060503-837	11129
ZDB-GENE-060503-838	5239
ZDB-GENE-060503-84	7059
ZDB-GENE-060503-848	55093
ZDB-GENE-060503-850	753
ZDB-GENE-060503-851	54958
ZDB-GENE-060503-853	4223
ZDB-GENE-060503-854	55529
ZDB-GENE-060503-864	2140
ZDB-GENE-060503-870	7342
ZDB-GENE-060503-871	57326
ZDB-GENE-060503-875	221527
ZDB-GENE-060503-88	6944
ZDB-GENE-060503-889	84062
ZDB-GENE-060503-892	149499
ZDB-GENE-060503-893	9699
ZDB-GENE-060503-894	84873
ZDB-GENE-060503-896	100507290
ZDB-GENE-060503-897	23403
ZDB-GENE-060503-898	113452
ZDB-GENE-060503-904	6863
ZDB-GENE-060503-910	389257
ZDB-GENE-060503-914	6786
ZDB-GENE-060503-915	79888
ZDB-GENE-060503-916	252995
ZDB-GENE-060503-918	9743
ZDB-GENE-060503-925	1374
ZDB-GENE-060503-926	131034
